abalone 3 7 Global 4174.000000 26.600000 26.622483 73.377517 11.476369 11.516813 88.483187 0.407559 0.118249 0.000000 0.010942 0.000000 0.000000 0.000000
abalone 3 7 Global 4174.000000 26.600000 26.622483 73.377517 11.476369 11.516813 88.483187 0.407559 0.196693 0.000000 0.021153 0.000000 0.000000 0.000000
abalone 3 7 Global 4174.000000 26.600000 26.622483 73.377517 11.476369 11.516813 88.483187 0.407559 0.205523 0.000000 0.010921 0.000000 0.000000 0.000000
abalone 3 7 Global 4174.000000 26.600000 26.622483 73.377517 11.476369 11.516813 88.483187 0.407559 0.203623 0.000000 0.011157 0.000000 0.000000 0.000000
adult 3 6 Global 45222.000000 14577.800000 88.239991 11.760009 67.535702 81.007817 18.992183 16.629066 120.639158 0.000000 0.088403 0.000000 0.000000 0.000000
australian 3 7 Global 690.000000 350.000000 94.235105 5.764895 69.855072 82.307647 17.692353 15.217391 0.113813 0.000000 0.001442 0.000000 0.000000 0.000000
banana 3 2 Global 5300.000000 7.900000 57.867925 42.132075 60.113208 60.113208 39.886792 0.000000 0.093572 0.000000 0.001809 0.000000 0.000000 0.000000
bands 3 19 Global 365.000000 292.400000 96.531366 3.468634 66.189996 70.249348 29.750652 5.962480 0.107015 0.000000 0.010391 0.000000 0.000000 0.000000
bupa 3 6 Global 345.000000 45.700000 63.639519 36.360481 58.582814 58.988796 41.011204 0.608295 0.016531 0.000000 0.000436 0.000000 0.000000 0.000000
cleveland 3 13 Global 297.000000 239.500000 96.596076 3.403924 37.026220 56.322110 43.677890 34.718417 0.039838 0.000000 0.000746 0.000000 0.000000 0.000000
coil2000 3 2 Global 9822.000000 7391.300000 98.700197 1.299803 24.322940 92.225663 7.774337 73.630683 15.886583 0.000000 0.142892 0.000000 0.000000 0.000000
crx 3 6 Global 653.000000 435.200000 96.664610 3.335390 53.237032 84.662186 15.337814 37.090768 0.129136 0.000000 0.001388 0.000000 0.000000 0.000000
iris 3 4 Global 150.000000 14.700000 92.000000 8.000000 94.666667 94.666667 5.333333 0.000000 0.003906 0.000000 0.000076 0.000000 0.000000 0.000000
letter 3 16 Global 20000.000000 1320.900000 51.949995 48.050005 50.214822 50.214822 49.785178 0.000000 12.695703 0.000000 0.257534 0.000000 0.000000 0.000000
magic 3 10 Global 19020.000000 354.100000 78.975348 21.024652 80.636172 80.636172 19.363828 0.000000 2.810404 0.000000 0.038556 0.000000 0.000000 0.000000
newthyroid 3 5 Global 215.000000 20.500000 90.852786 9.147214 89.783550 90.212121 9.787879 0.476190 0.006441 0.000000 0.000119 0.000000 0.000000 0.000000
mammographic 3 1 Global 830.000000 120.400000 86.171556 13.828444 79.270783 83.712713 16.287287 5.331238 0.041001 0.000000 0.000464 0.000000 0.000000 0.000000
page-blocks 3 10 Global 5472.000000 53.300000 92.878900 7.121100 92.543836 92.577715 7.422285 0.036563 0.269727 0.000000 0.006401 0.000000 0.000000 0.000000
penbased 3 16 Global 10992.000000 3333.800000 98.430172 1.569828 97.352698 97.468158 2.531842 0.118281 8.122784 0.000000 0.049925 0.000000 0.000000 0.000000
phoneme 3 5 Global 5404.000000 58.400000 72.676608 27.323392 72.353016 72.353016 27.646984 0.000000 0.181885 0.000000 0.003827 0.000000 0.000000 0.000000
pima 3 8 Global 768.000000 110.700000 79.181269 20.818731 71.890741 72.182356 27.817644 0.391319 0.055214 0.000000 0.001023 0.000000 0.000000 0.000000
ring 3 20 Global 7400.000000 1080.000000 84.030030 15.969970 88.243243 88.291361 11.708639 0.054054 4.432132 0.000000 0.058963 0.000000 0.000000 0.000000
saheart 3 8 Global 462.000000 190.900000 84.968663 15.031337 69.477336 69.936273 30.063727 0.652174 0.062796 0.000000 0.000743 0.000000 0.000000 0.000000
satimage 3 36 Global 6435.000000 1458.600000 75.778307 24.221693 74.374208 75.705396 24.294604 1.756326 14.680331 0.000000 0.298459 0.000000 0.000000 0.000000
segment 3 19 Global 2310.000000 318.300000 85.747956 14.252044 86.623377 87.034898 12.965102 0.476190 0.406082 0.000000 0.022421 0.000000 0.000000 0.000000
shuttle 3 9 Global 57999.000000 28.800000 81.839534 18.160466 82.468664 82.471504 17.528496 0.003448 2.183612 0.000000 0.068563 0.000000 0.000000 0.000000
spambase 3 57 Global 4597.000000 372.100000 72.656074 27.343926 72.916785 73.522600 26.477400 0.826608 2.183936 0.000000 0.038693 0.000000 0.000000 0.000000
thyroid 3 6 Global 7200.000000 463.000000 93.240741 6.759259 92.347222 93.136107 6.863893 0.847222 1.076104 0.000000 0.015240 0.000000 0.000000 0.000000
twonorm 3 20 Global 7400.000000 1539.600000 84.702703 15.297297 88.837838 88.837838 11.162162 0.000000 6.267724 0.000000 0.125483 0.000000 0.000000 0.000000
vehicle 3 18 Global 846.000000 405.600000 83.241453 16.758547 58.610644 59.160311 40.839689 0.945378 0.294950 0.000000 0.021016 0.000000 0.000000 0.000000
vowel 3 11 Global 990.000000 279.600000 72.087542 27.912458 64.242424 64.242424 35.757576 0.000000 0.140458 0.000000 0.003915 0.000000 0.000000 0.000000
winequality-red 3 11 Global 1599.000000 219.700000 65.902290 34.097710 52.029874 52.095519 47.904481 0.125000 0.239921 0.000000 0.006931 0.000000 0.000000 0.000000
winequality-white 3 11 Global 4898.000000 260.900000 54.763859 45.236141 41.261425 41.286450 58.713550 0.061308 0.894252 0.000000 0.028555 0.000000 0.000000 0.000000
texture 3 40 Global 5500.000000 1187.700000 71.638384 28.361616 77.381818 78.480631 21.519369 1.400000 8.334559 0.000000 0.335287 0.000000 0.000000 0.000000
mammographic 3 1 Global 830.000000 120.400000 86.171556 13.828444 79.270783 83.712713 16.287287 5.331238 0.043212 0.000000 0.000475 0.000000 0.000000 0.000000
newthyroid 3 5 Global 215.000000 20.500000 90.852786 9.147214 89.783550 90.212121 9.787879 0.476190 0.006588 0.000000 0.000130 0.000000 0.000000 0.000000
newthyroid 3 5 Global 215.000000 20.500000 90.852786 9.147214 89.783550 90.212121 9.787879 0.476190 0.007189 0.000000 0.000137 0.000000 0.000000 0.000000
abalone 3 7 Global 4174.000000 26.600000 26.622483 73.377517 11.476369 11.516813 88.483187 0.407559 0.204474 0.000000 0.010722 0.000000 0.000000 0.000000
abalone 3 7 Global 4174.000000 26.600000 26.622483 73.377517 11.476369 11.516813 88.483187 0.407559 0.195273 0.000000 0.011240 0.000000 0.000000 0.000000
abalone 3 7 Global 4174.000000 26.600000 26.622483 73.377517 11.476369 11.516813 88.483187 0.407559 0.197911 0.000000 0.011110 0.000000 0.000000 0.000000
abalone 3 7 Global 4174.000000 26.600000 26.622483 73.377517 11.476369 11.516813 88.483187 0.407559 0.204832 0.000000 0.010248 0.000000 0.000000 0.000000
abalone 3 7 Global 4174.000000 26.600000 26.622483 73.377517 11.476369 11.516813 88.483187 0.407559 0.196431 0.000000 0.010282 0.000000 0.000000 0.000000
adult 3 6 Global 45222.000000 14577.800000 88.239991 11.760009 67.535702 81.007817 18.992183 16.629066 128.010300 0.000000 0.089717 0.000000 0.000000 0.000000
australian 3 7 Global 690.000000 350.000000 94.235105 5.764895 69.855072 82.307647 17.692353 15.217391 0.116130 0.000000 0.001205 0.000000 0.000000 0.000000
banana 3 2 Global 5300.000000 7.900000 57.867925 42.132075 60.113208 60.113208 39.886792 0.000000 0.100640 0.000000 0.001835 0.000000 0.000000 0.000000
bands 3 19 Global 365.000000 292.400000 96.531366 3.468634 66.189996 70.249348 29.750652 5.962480 0.110247 0.000000 0.009967 0.000000 0.000000 0.000000
bupa 3 6 Global 345.000000 45.700000 63.639519 36.360481 58.582814 58.988796 41.011204 0.608295 0.017019 0.000000 0.000417 0.000000 0.000000 0.000000
cleveland 3 13 Global 297.000000 239.500000 96.596076 3.403924 37.026220 56.322110 43.677890 34.718417 0.044163 0.000000 0.000742 0.000000 0.000000 0.000000
coil2000 3 2 Global 9822.000000 7391.300000 98.700197 1.299803 24.322940 92.225663 7.774337 73.630683 19.852994 0.000000 0.139579 0.000000 0.000000 0.000000
crx 3 6 Global 653.000000 435.200000 96.664610 3.335390 53.237032 84.662186 15.337814 37.090768 0.136357 0.000000 0.001288 0.000000 0.000000 0.000000
iris 3 4 Global 150.000000 14.700000 92.000000 8.000000 94.666667 94.666667 5.333333 0.000000 0.004203 0.000000 0.000079 0.000000 0.000000 0.000000
letter 3 16 Global 20000.000000 1320.900000 51.949995 48.050005 50.214822 50.214822 49.785178 0.000000 16.213827 0.000000 0.251395 0.000000 0.000000 0.000000
magic 3 10 Global 19020.000000 354.100000 78.975348 21.024652 80.636172 80.636172 19.363828 0.000000 3.945168 0.000000 0.040244 0.000000 0.000000 0.000000
mammographic 3 1 Global 830.000000 120.400000 86.171556 13.828444 79.270783 83.712713 16.287287 5.331238 0.045559 0.000000 0.000486 0.000000 0.000000 0.000000
newthyroid 3 5 Global 215.000000 20.500000 90.852786 9.147214 89.783550 90.212121 9.787879 0.476190 0.006582 0.000000 0.000126 0.000000 0.000000 0.000000
